img,id,length
img_258,750,3.49346731
img_257,963,3.55553854
img_521,600,4.34906961
img_27,404,3.23416971
img_64,227,3.25870937
img_200,639,3.79008173
img_2,495,3.96446213
img_330,326,3.95437466
img_102,76,3.72238794
img_330,33,3.90551533
img_496,648,3.77005302
img_101,119,3.67003515
img_274,135,3.96835007
img_6,198,3.92793301
img_472,855,4.25133257
img_513,437,4.12614583
img_67,62,3.64230826
img_172,371,3.86132543
img_527,30,3.63111211
img_126,56,3.73294511
img_462,249,3.88677083
img_375,95,3.76489023
img_233,339,4.24029718
img_500,201,4.01055861
img_138,275,3.60790393
img_18,126,3.86578053
img_252,114,4.13010625
img_26,267,3.76688844
img_77,965,3.89823132
img_280,526,3.74312541
img_40,463,3.82836037
img_272,294,3.92757981
img_114,119,3.86935851
img_500,82,4.07052092
img_257,30,3.9122382
img_23,389,4.0572395
img_200,1444,3.55300698
img_565,800,3.56242651
img_72,98,3.93095453
img_278,114,4.17345613
img_502,73,3.89645409
img_521,1825,3.96116665
img_111,1162,3.5191437
img_574,1100,3.80338092
img_301,892,3.80419594
img_379,71,4.74650781
img_411,429,3.89711473
img_36,181,3.84741852
img_536,186,3.96898872
img_303,800,3.64398976
img_233,256,4.34102436
img_19,703,3.87257398
img_387,428,3.44857201
img_543,219,3.56057766
img_230,531,3.53186028
img_535,122,3.34544121
img_562,95,3.83162215
img_228,372,3.49970847
img_157,383,3.67930508
img_255,242,3.63984146
img_527,153,3.50727669
img_494,125,3.76007951
img_516,148,3.970053
img_120,122,3.66679925
img_200,261,3.85665293
img_281,575,3.80870792
img_574,828,3.81605855
img_112,288,3.76948183
img_196,878,3.92405601
img_218,156,3.50102357
img_288,199,3.92874334
img_317,79,3.80925294
img_195,739,3.67269868
img_14,856,3.06309331
img_518,157,3.03527694
img_14,613,4.09174419
img_464,81,4.03484364
img_472,545,3.63371071
img_108,449,3.21524507
img_171,59,3.944913
img_37,190,3.6185059
img_47,221,3.70686814
img_122,224,3.80502467
img_107,336,3.46619311
img_338,63,4.13470089
img_200,1981,3.78205381
img_492,247,3.77547356
img_491,128,4.31385566
img_493,234,4.08515563
img_226,26,3.699882
img_50,37,3.7040909
img_288,688,3.64337891
img_573,644,3.87738155
img_23,741,4.05358402
img_253,35,4.58283704
img_46,627,3.54118457
img_561,28,3.3710064
img_255,377,3.58147152
img_219,26,3.81722814
img_157,399,3.7987422
img_26,126,3.51247804
img_315,54,4.06604089
img_129,967,3.51816344
img_203,47,3.88459479
img_53,620,3.97066898
img_122,497,3.71024313
img_536,626,3.77693657
img_497,305,3.64408889
img_154,767,3.8842372
img_517,246,4.13203605
img_521,1712,4.06810953
img_532,363,3.53815743
img_332,77,3.8836648
img_386,281,3.14681241
img_20,365,3.5679616
img_430,28,3.81915437
img_254,204,3.89770908
img_305,850,3.76467432
img_58,200,3.93409324
img_5,82,3.91227578
img_257,727,3.50718673
img_393,132,4.08886044
img_283,618,3.7714976
img_496,717,3.64546289
img_502,220,4.59158702
img_155,402,3.5155089
img_107,486,3.56604266
img_97,97,3.52016669
img_362,63,3.73071391
img_282,418,4.38746893
img_140,411,3.4904372
img_5,363,3.81358377
img_493,52,3.75274985
img_49,238,3.89599956
img_523,354,3.84219315
img_120,215,3.41358322
img_221,511,3.82945223
img_521,625,4.28620915
img_46,435,3.48793117
img_72,347,4.13888153
img_49,205,3.86000146
img_271,204,3.90053232
img_92,376,3.99751959
img_472,345,3.80100349
img_13,72,3.80359698
img_158,692,3.95541106
img_92,848,3.79953707
img_331,372,3.68313534
img_539,381,3.93999696
img_257,550,3.69047286
img_277,1542,3.65790895
img_277,1315,3.59861974
img_297,226,3.52052295
img_200,307,3.87201253
img_258,801,3.44966501
img_200,25,3.62227417
img_515,449,3.89839161
img_431,67,4.78504916
img_562,83,3.8207004
img_11,305,3.76993216
img_200,964,3.77001412
img_281,94,3.97355713
img_277,330,4.0542239
img_256,73,3.78757082
img_48,80,3.77011833
img_93,2,4.14463951
img_282,1315,4.39300778
img_330,420,3.90380589
img_253,1077,4.00735158
img_196,11,3.98715313
img_574,559,4.00128874
img_5,659,3.72347035
img_200,990,3.68900677
img_252,571,3.84579567
img_92,445,3.90838207
img_82,26,4.22004079
img_196,1215,3.90060686
img_132,265,3.71272147
img_33,64,4.20493844
img_280,751,3.7638076
img_52,52,4.04806413
img_303,895,3.56168324
img_386,604,3.29285724
img_196,427,3.86932658
img_91,76,3.75082683
img_304,632,4.06601862
img_287,51,3.5633487
img_522,787,3.37795322
img_13,1361,3.75905384
img_396,33,4.02742026
img_525,248,3.83828332
img_74,125,3.85501532
img_396,28,4.1129693
img_366,220,4.68389048
img_201,901,3.87489225
img_335,236,3.58517593
img_292,663,3.20085746
img_495,640,3.99718693
img_107,152,4.03159864
img_499,6,4.33722704
img_276,68,3.87742823
img_422,43,3.3831277
img_194,63,4.28474848
img_13,1099,3.85206926
img_23,650,3.8148673
img_229,27,3.95412535
img_498,607,3.64957113
img_221,369,3.50354312
img_42,269,3.61829479
img_573,293,3.77676919
img_266,130,3.35057662
img_7,54,3.90766055
img_463,250,4.11937144
img_196,254,3.63663548
img_390,6,3.16458073
img_18,241,3.6499824
img_14,371,3.77288449
img_263,48,3.81787555
img_375,1591,3.00991272
img_7,493,3.93560027
img_154,328,3.96606332
img_4,122,3.8869823
img_4,360,4.102497
img_154,1095,3.22398757
img_375,590,3.63469036
img_34,25,4.10967816
img_40,271,3.93467864
img_375,872,3.89248972
img_226,498,3.63446434
img_75,3,4.02142822
img_336,390,3.93914419
img_262,111,3.76009129
img_73,186,4.12080412
img_395,94,3.69702312
img_66,105,3.58666746
img_13,48,4.30553075
img_196,341,3.32961459
img_275,158,3.82831457
img_258,727,3.37050044
img_6,858,4.07040358
img_226,723,3.36764691
img_24,375,4.06742588
img_172,140,3.22135406
img_78,2005,3.62802101
img_71,254,4.48297431
img_28,1437,3.65084798
img_563,266,3.55805378
img_194,1243,3.87782114
img_256,565,3.72047375
img_286,82,3.5192022
img_371,401,3.86470206
img_293,414,3.70389576
img_38,112,4.39338388
img_394,37,3.89261614
img_194,349,3.96290467
img_375,1452,3.67027129
img_281,75,3.83791306
img_265,243,3.99513976
img_268,201,4.09424641
img_301,1196,3.59915435
img_109,334,3.44875803
img_7,403,4.06637935
img_371,189,3.73562432
img_385,227,3.80944692
img_42,91,3.76330556
img_85,119,3.48596927
img_191,1875,3.66341356
img_96,277,3.89546492
img_6,194,3.93825878
img_158,91,3.97240483
img_524,403,4.02471496
img_282,1041,3.96151433
img_31,212,4.13961351
img_502,347,4.12271873
img_194,1065,3.42050486
img_247,301,3.71691628
img_532,200,3.90542571
img_61,375,3.59262414
img_375,1330,4.24891811
img_229,201,3.54485353
img_523,920,3.78795249
img_563,322,3.41933431
img_335,172,3.62434876
img_72,226,4.23840277
img_62,644,3.7789847
img_78,677,3.61364953
img_195,363,3.72299713
img_196,1489,3.78069122
img_430,32,3.74744477
img_267,6,4.63011265
img_314,367,4.001909
img_11,603,3.66252487
img_499,323,3.60265231
img_565,1103,3.3921146
img_565,150,3.50814268
img_12,19,3.45040419
img_11,3,3.2858259
img_128,231,3.53071917
img_138,112,3.51690874
img_280,370,3.86364297
img_297,45,3.55820413
img_191,770,3.66142814
img_515,162,3.91466466
img_565,226,3.61630551
img_72,57,4.13063033
img_489,355,4.26702724
img_335,334,3.8113179
img_309,33,3.71798455
img_283,324,3.68483677
img_205,452,4.1057849
img_302,151,3.82592454
img_270,406,3.9374815
img_17,377,3.78534644
img_395,65,3.8025906
img_253,540,4.15541803
img_432,105,4.05273771
img_230,131,3.54280491
img_33,59,3.35039705
img_368,114,4.01206386
img_61,456,3.47956965
img_24,800,3.56824814
img_286,665,3.16343908
img_212,104,3.82469226
img_211,165,4.35459683
img_211,462,4.15496379
img_14,6,4.09272187
img_271,969,3.81641176
img_385,53,3.86530106
img_206,574,3.72852683
img_211,219,3.91309609
img_33,243,4.2039926
img_73,560,3.65605219
img_188,165,3.7990191
img_375,346,4.16590412
img_19,38,4.14701311
img_46,137,3.70864915
img_527,557,3.67746507
img_546,954,3.67382723
img_41,2,3.80310455
img_257,658,3.69317485
img_488,559,3.90364339
img_536,355,3.78401895
img_26,315,3.58841318
img_375,683,3.70828053
img_270,359,3.84246002
img_411,308,3.83539706
img_45,399,3.42744482
img_12,589,4.00689427
img_502,565,3.86485495
img_230,641,3.36904859
img_561,369,3.7425999
img_109,343,3.82095798
img_196,132,3.8302952
img_200,1157,3.97948648
img_121,15,3.94181964
img_523,869,3.93881668
img_41,345,3.63871546
img_196,1740,3.72847809
img_194,585,4.03731847
img_40,319,3.85835194
img_202,103,3.99754962
img_248,69,3.67187887
img_247,33,4.07402546
img_277,1755,3.73981577
img_48,712,3.23873879
img_6,1168,3.64833989
img_62,48,3.68127582
img_48,348,3.69816508
img_545,242,3.48700877
img_195,68,3.61123904
img_6,189,4.04036854
img_282,319,4.27421865
img_335,259,3.76172034
img_126,336,3.50170601
img_326,452,3.96085492
img_6,410,3.84944862
img_40,536,4.01788897
img_546,1000,3.66581727
img_486,511,3.96518783
img_200,1834,3.39900229
img_27,206,3.31399749
img_63,349,3.52356362
img_282,198,4.55999309
img_195,423,3.61868115
img_227,199,3.60528216
img_187,17,4.17525917
img_268,94,4.06983998
img_12,39,3.73356017
img_297,195,3.48524919
img_539,54,3.8546203
img_432,224,3.90380684
img_13,1580,3.91013165
img_432,74,3.99627736
img_77,387,4.16689819
img_536,247,3.78006378
img_135,2,4.1538385
img_366,147,4.4195887
img_136,277,3.30294757
img_96,98,4.1790302
img_119,439,3.88601416
img_57,301,3.65329869
img_115,80,3.62489933
img_463,398,3.79539409
img_373,92,4.46792161
img_275,36,3.73560622
img_48,340,3.81356068
img_375,641,3.77155795
img_517,96,4.03788137
img_288,402,3.50261254
img_496,478,4.24925497
img_259,761,3.88257294
img_47,189,3.63318097
img_200,74,3.86711296
img_252,198,3.84515142
img_220,44,3.67873355
img_499,504,3.55596102
img_71,271,3.66378916
img_326,223,3.61025856
img_138,265,3.39849093
img_7,8,4.11357348
img_109,221,3.83790339
img_254,73,3.98764142
img_265,3,4.16516616
img_293,123,3.95580742
img_128,403,3.2119104
img_154,639,3.93133677
img_424,5,4.25787571
img_27,485,3.37901639
img_116,482,3.95345855
img_73,400,3.91558883
img_277,1523,3.70302949
img_75,18,3.84858393
img_126,275,3.58233185
img_246,489,3.25245952
img_257,633,3.57736423
img_515,201,4.12467148
img_303,692,3.73444052
img_488,25,4.02632568
img_572,205,3.90576124
img_276,120,4.11148281
img_94,108,3.64267279
img_492,566,3.84012465
img_286,593,3.42330663
img_73,416,3.81294834
img_200,1670,3.62951759
img_373,345,3.51320464
img_327,350,4.14262079
img_204,82,4.32353486
img_21,13,4.03440668
img_253,132,4.12791183
img_60,169,4.02035589
img_282,965,4.28524599
img_500,132,3.96590665
img_473,89,3.80651321
img_241,20,4.10728202
img_200,372,3.6723117
img_572,360,4.0984297
img_122,16,3.68740497
img_88,100,3.93481443
img_378,358,3.74482802
img_49,270,3.81039108
img_375,1198,3.84182791
img_252,450,4.02413934
img_329,17,4.09552474
img_64,53,3.52515144
img_72,118,4.31743013
img_48,165,3.86906351
img_250,278,3.67426189
img_226,109,3.64416782
img_487,485,3.66338063
img_20,394,3.51648008
img_12,690,3.81934475
img_379,97,3.90775975
img_462,710,3.89705929
img_51,490,3.85273965
img_50,107,3.6565011
img_120,474,3.65775307
img_137,98,3.54139639
img_421,200,3.90011131
img_287,679,3.15186118
img_78,304,3.68183192
img_229,158,2.96849639
img_334,128,3.81218462
img_2,146,3.1372387
img_73,177,3.88322598
img_85,58,4.12180069
img_45,366,3.51459483
img_98,39,3.89057333
img_200,1379,3.84902336
img_115,539,3.44488235
img_366,46,4.72694538
img_328,362,3.87270229
img_51,284,3.90054261
img_60,469,3.42912594
img_471,461,3.58804289
img_233,347,4.04836606
img_1,234,3.71905945
img_32,214,3.71273527
img_221,718,3.82598335
img_522,560,3.42915143
img_230,352,3.27007982
img_44,331,3.53662083
img_111,1006,3.58071006
img_201,55,4.33117111
img_230,61,3.60578384
img_234,68,4.30277082
img_375,369,4.02403492
img_540,161,3.85316958
img_76,43,3.79133314
img_200,842,3.79520646
img_89,106,3.86364602
img_111,734,3.66381993
img_434,266,4.09555445
img_243,84,3.9943451
img_281,502,3.47889579
img_211,245,4.56538164
img_316,78,3.6964181
img_88,40,4.01166154
img_7,242,4.08459675
img_111,1089,3.84274204
img_188,122,3.67065809
img_154,396,3.83440466
img_301,1113,3.51827426
img_516,56,4.00421627
img_305,226,3.26952765
img_53,316,4.02298105
img_23,757,3.75343736
img_334,157,3.64582408
img_95,244,3.54442048
img_92,1178,3.77385724
img_132,29,4.0254902
img_288,620,3.69609505
img_78,381,3.86377441
img_191,1345,3.57949867
img_498,242,3.91300043
img_498,524,3.57289431
img_530,136,3.7500779
img_78,1798,3.74347453
img_257,508,3.63426131
img_196,1124,3.81157493
img_244,104,3.97086254
img_463,65,4.14376992
img_434,213,4.23152521
img_514,97,3.98553066
img_452,297,3.62094298
img_540,57,3.96197835
img_296,180,3.638121
img_193,529,3.54441747
img_259,507,3.73276704
img_2,38,4.05323398
img_197,769,3.82180848
img_527,134,3.51967127
img_116,243,3.86421716
img_338,888,3.79886198
img_305,1007,3.68046592
img_196,516,3.82649285
img_375,133,4.11063266
img_474,258,3.73693639
img_211,118,4.19924721
img_156,69,3.85078983
img_286,1098,3.04397796
img_288,91,3.58979317
img_491,149,4.34195321
img_45,470,3.33307923
img_492,216,4.02278579
img_431,163,4.18567516
img_3,191,4.06915406
img_371,356,4.02669286
img_315,515,3.58399986
img_270,4,4.68182857
img_230,692,3.05991078
img_271,956,3.96818173
img_546,800,3.68892409
img_45,489,3.42637348
img_131,165,4.17928684
img_378,314,3.63570365
img_241,301,4.10888716
img_122,579,3.30552916
img_85,37,3.82688038
img_48,552,3.63836308
img_123,160,4.37584589
img_94,7,3.90355142
img_498,405,3.1601948
img_191,228,3.88636585
img_95,212,3.92412959
img_516,190,4.07681477
img_312,56,3.71331969
img_60,160,4.14633441
img_521,387,4.50743197
img_226,786,3.41718949
img_256,141,3.63062269
img_499,1016,3.36620617
img_389,229,3.27166657
img_283,51,3.29254724
img_258,420,3.5461622
img_305,1139,3.65833349
img_433,26,4.25555101
img_282,527,4.32269196
img_564,68,3.1442903
img_486,493,3.69158167
img_287,538,3.24938952
img_196,1022,3.68640632
img_282,551,4.62384888
img_43,259,3.12364028
img_196,1583,3.79191847
img_282,1246,3.97826194
img_111,347,3.75350404
img_561,356,3.83192844
img_112,465,4.0760396
img_428,106,3.56441035
img_272,664,4.03459343
img_92,540,3.85192975
img_365,98,3.85818373
img_28,224,4.11340964
img_206,284,4.37774456
img_13,1552,3.73225006
img_196,1316,3.94990773
img_204,247,3.97447786
img_127,419,3.78976584
img_491,170,4.13376072
img_498,1280,3.54266478
img_193,513,3.45026743
img_61,210,3.75092105
img_522,706,3.34755706
img_316,65,3.53141152
img_521,1830,4.0085626
img_487,64,3.55449385
img_475,14,3.07666525
img_73,680,3.85136503
img_264,147,3.86985867
img_292,276,3.5795416
img_7,819,3.45851506
img_50,384,3.58853647
img_463,415,4.01516698
img_62,250,3.91546382
img_78,129,4.07198088
img_7,615,3.92645551
img_15,105,3.83754344
img_375,593,4.08203381
img_428,156,3.59755528
img_498,1465,3.35824757
img_48,16,3.97011603
img_247,224,3.75077621
img_252,156,3.96240794
img_565,185,3.51207832
img_421,406,4.05089996
img_196,1753,3.68586952
img_281,159,3.81503942
img_492,352,3.85843754
img_106,700,2.89863506
img_221,244,3.71014284
img_286,1061,3.33613698
img_47,162,3.92415557
img_528,111,3.68260393
img_157,78,4.43393197
img_292,210,3.84024437
img_33,261,4.26425415
img_425,72,4.12507349
img_272,1178,3.64499357
img_7,712,3.76106488
img_371,282,3.86978951
img_471,103,4.17442943
img_527,566,3.43489116
img_45,152,3.66606167
img_15,436,3.75795575
img_201,561,3.60996373
img_261,148,3.80119604
img_281,526,3.68709831
img_201,630,3.48187494
img_67,53,3.67259067
img_20,660,3.50262586
img_255,76,3.77919459
img_92,287,4.0060714
img_315,458,3.6873226
img_78,1182,3.7457884
img_213,193,3.85575939
img_253,1176,3.97726302
img_382,113,3.55952302
img_33,108,3.77144779
img_258,592,3.47344743
img_44,477,3.46820261
img_5,303,3.84900762
img_195,224,3.53738392
img_100,103,3.80382919
img_391,185,3.46459586
img_36,73,4.0594422
img_51,169,4.04488169
img_206,502,4.24396864
img_488,108,4.37548419
img_532,89,3.62505832
img_258,588,3.52253435
img_545,226,3.47046669
img_120,229,3.62361673
img_44,464,3.21634525
img_221,715,3.63286689
img_78,531,3.73627452
img_271,120,4.00887371
img_525,281,3.91958403
img_236,400,3.22447939
img_530,552,3.78614756
img_330,361,3.81120989
img_230,842,3.1121928
img_524,570,3.83295253
img_37,160,3.48106903
img_221,693,3.38621083
img_15,188,4.10372168
img_434,3,4.37768591
img_531,3,4.04916503
img_503,25,4.22459855
img_191,1315,3.664797
img_72,417,3.86569347
img_527,420,3.65206216
img_521,74,4.20831542
img_527,498,3.3943786
img_268,37,4.25176649
img_532,611,3.61507582
img_19,249,4.04941157
img_200,773,4.19963781
img_252,20,4.10004391
img_380,226,3.73111268
img_89,235,3.65536428
img_335,350,3.54917767
img_17,152,3.78678448
img_41,167,3.7168359
img_47,126,3.62642378
img_61,11,4.16583002
img_495,479,4.30579957
img_129,308,3.71279725
img_303,1004,3.48215609
img_288,323,3.68435132
img_16,254,4.02423655
img_304,60,4.27209365
img_116,18,3.99385958
img_122,116,3.52502352
img_77,1028,3.77544118
img_362,305,3.80860846
img_285,16,4.25160658
img_499,166,3.81974804
img_128,296,3.40146833
img_52,132,3.96452335
img_191,666,3.6510985
img_39,8,4.30645702
img_275,306,3.90180468
img_156,658,3.1950372
img_452,353,3.21800783
img_524,377,4.05126604
img_1,323,4.01994994
img_533,280,3.44833679
img_128,70,3.75181815
img_54,11,4.45620638
img_226,519,3.39645856
img_72,168,3.9620458
img_303,61,3.84834781
img_48,129,3.60772834
img_502,360,4.25394024
img_523,793,3.88951388
img_192,33,4.19983834
img_426,42,4.34450438
img_61,686,3.63670425
img_426,237,3.96710224
img_272,1187,3.85544363
img_120,347,3.14079661
img_305,148,3.74266604
img_200,800,3.70836717
img_338,1032,3.59227656
img_282,808,4.21464368
img_333,74,3.64286717
img_152,266,4.14155185
img_48,703,3.76505807
img_126,372,3.3493023
img_7,112,3.74228879
img_255,286,3.70935228
img_11,474,3.70409335
img_265,135,4.12444737
img_305,1058,3.48388471
img_498,192,3.55028863
img_472,310,3.82488223
img_472,605,3.78611566
img_119,263,4.01944133
img_252,214,4.34159742
img_515,430,3.93599848
img_499,959,3.63028225
img_52,80,3.88546692
img_505,592,3.77276769
img_303,1025,4.36683469
img_336,142,3.4984659
img_338,905,3.4773209
img_526,412,3.62097864
img_26,874,3.27994066
img_42,224,3.40484411
img_521,1771,3.83672318
img_100,116,3.92310178
img_277,314,4.35144551
img_155,667,3.64716119
img_562,40,3.62234474
img_304,196,3.89313448
img_432,97,4.07837645
img_218,208,3.81474737
img_66,151,3.38268519
img_20,400,3.53383877
img_243,179,3.74044935
img_505,64,3.98023094
img_303,1089,3.55343793
img_265,268,3.8892503
img_369,143,4.11027832
img_271,712,3.78472938
img_338,733,3.63892726
img_211,250,4.21033766
img_78,511,3.8723462
img_40,37,4.0323899
img_310,84,3.76884095
img_94,280,3.58839656
img_11,123,3.77937903
img_507,46,4.03759228
img_200,999,3.82955083
img_213,199,3.94516109
img_153,241,3.82002623
img_515,35,4.56278606
img_77,1039,3.78593414
img_338,511,3.67223754
img_258,297,3.6844244
img_230,727,3.61510396
img_314,152,3.99440189
img_25,106,4.11181863
img_277,1668,3.98071753
img_374,248,4.31893377
img_283,111,3.79464052
img_126,605,3.53020678
img_186,9,3.90876941
img_192,71,4.62168543
img_487,591,3.69774785
img_247,44,3.96752577
img_524,524,4.1119679
img_156,574,3.61971077
img_78,994,3.94670869
img_297,19,3.56435513
img_291,205,3.89589359
img_188,83,3.85738141
img_122,9,3.51579867
img_40,78,3.87515365
img_498,724,3.58557031
img_153,296,3.8300066
img_218,90,3.56159274
img_252,141,3.9372793
img_102,58,3.73725495
